theta_B_deg,kdf,residual_norm,radius_residual,length_residual,mass_residual,performance_residual,rao_exit_residual,D_M_pre,D_M_post,D_M_jump,D_theta_pre_deg,D_theta_post_deg,D_theta_jump_deg,fan_turn_deg,exit_angle_deg,exit_mach,success,failure_code,failure_reason
24.566666666666666,0.16,0.11552518380595109,-0.11233611191428595,-0.16558623807604714,2.983192711217015e-10,-0.22603962469819663,1.0830454200149524,3.167117080770517,3.167117080770517,0.0,18.830136981600585,18.830136981600585,0.0,0.0,11.686750356786725,3.253051282137352,True,0,ok
24.566666666666666,0.16333333333333333,0.09986197351592849,-0.09937914218580858,-0.14156633555298437,2.598544539764839e-08,-0.21978150846391656,1.1751044358969203,3.1938503008887107,3.1938503008887107,0.0,18.635487643859655,18.635487643859655,0.0,0.0,11.499804608823734,3.2819705067200418,True,0,ok
24.566666666666666,0.16666666666666669,0.08381333986593886,-0.08617032645148956,-0.11682766221102708,1.2795595101050765e-09,-0.21376842017942768,1.2842684627901422,3.221044298480706,3.221044298480706,0.0,18.432208894432787,18.432208894432787,0.0,0.0,11.30988611273208,3.3115145541721684,True,0,ok
24.566666666666666,0.17,0.06793861940685235,-0.07315262387993872,-0.09217191351061138,5.585736831538594e-10,-0.2080040796555148,1.409334277006188,3.2474581122286854,3.2474581122286854,0.0,18.24230163346806,18.24230163346806,0.0,0.0,11.131088206390219,3.3401741909693063,True,0,ok
24.566666666666666,0.17333333333333334,0.051863192631263134,-0.059946169033501376,-0.06690163725895945,2.9588667144668987e-09,-0.20246964954810365,1.5596623148417712,3.274146892246445,3.274146892246445,0.0,18.047300014212798,18.047300014212798,0.0,0.0,10.951378808720415,3.369229386012805,True,0,ok
24.566666666666666,0.1766666666666667,0.03591952603165553,-0.046629302464139634,-0.04118671148227446,4.832551568641462e-10,-0.19716877279788347,1.7409740990612192,3.300792030308548,3.300792030308548,0.0,17.852771077895213,17.852771077895213,0.0,0.0,10.774108017082245,3.3982938348881837,True,0,ok
24.566666666666666,0.18,0.021263821136661948,-0.033446807502704186,-0.015419511531592212,3.0704674835133457e-10,-0.1920935948365141,1.95931930809846,3.326947048128304,3.326947048128304,0.0,17.66643021577856,17.66643021577856,0.0,0.0,10.604485760323495,3.4268168252602336,True,0,ok
24.566666666666666,0.18333333333333335,0.013214774204884924,-0.020074751799289366,0.010995231332500605,1.1600896987011937e-09,-0.18722834102558755,2.2353449990474186,3.353366066061132,3.353366066061132,0.0,17.47529218863332,17.47529218863332,0.0,0.0,10.433880107116359,3.455722467792079,True,0,ok
24.566666666666666,0.18666666666666668,0.0220766954190359,-0.006727459518326855,0.03764150276362401,1.2231756928070125e-09,-0.18257764141078148,2.585824871414904,3.379491749462289,3.379491749462289,0.0,17.28889970703765,17.28889970703765,0.0,0.0,10.268337278864756,3.4843262429530233,True,0,ok
24.566666666666666,0.19,0.03752279826784923,0.006671558511683892,0.06464805855215218,1.418383106320954e-06,-0.17812959771399647,3.0473930031587266,3.405468109649116,3.405468109649116,0.0,17.10484740703895,17.10484740703895,0.0,0.0,10.106124358682571,3.5128042041764194,True,0,ok
